"","IDs","tstat","pval","adjp"
"5883","220293_at","0.47453589907097","0.642282698928025",0.728327858296367
"6373","222825_at","0.469762387470627","0.64216948922739",0.728327858296367
"1423","203178_at","-0.469786575576822","0.642430111612289",0.728399088901754
"2448","205654_at","0.471526803718633","0.642647472790935",0.728568708081836
"2636","206204_at","-0.470184431891729","0.642807384018905",0.728673167419216
"264","1555765_a_at","-0.469678221997217","0.642987695305201",0.728800727379456
"9983","239302_s_at","0.470049716010788","0.64331173899033",0.729091158176877
"4681","214421_x_at","0.470043996070829","0.643502154320523",0.729165143416179
"7536","226880_at","-0.468014251936785","0.643512653076276",0.729165143416179
"9378","235281_x_at","-0.467374037269569","0.643920315911794",0.729550183001434
"5077","217157_x_at","-0.467568155422043","0.644055903853251",0.729626917946492
"5658","219528_s_at","0.467470718746505","0.644282210999169",0.729806398299944
"7200","226029_at","0.466021541145915","0.644647263819497",0.730142987526307
"4558","213947_s_at","0.466379565769378","0.644750830267612",0.730183371291064
"10363","242706_s_at","0.46633381765645","0.644890017115775",0.730217501591614
"10746","AFFX-M27830_5_at","0.467817756669411","0.64491679642057",0.730217501591614
"3417","209750_at","-0.465127786547716","0.645240850199781",0.73050748882258
"951","201710_at","0.468280803170698","0.645604133905504",0.730841824357968
"8975","232078_at","0.466587444733887","0.645763585031859",0.730945369645494
"2322","205343_at","0.46607480509602","0.645858632035277",0.73097600122561
"10003","239430_at","0.469783021740556","0.646149167518242",0.731227854873817
"10744","AFFX-HUMRGE/M10098_5_at","0.463658074975301","0.646300475951026",0.731322112968368
"2809","206974_at","0.466561711361303","0.646393932520435",0.731350895765518
"4904","215528_at","-0.464508034972566","0.646545376783564",0.731445274745042
"290","1555920_at","-0.462925911339838","0.647762955695048",0.732745639098701
"3277","209403_at","0.46403411930869","0.648305127300863",0.733281793471374
"408","1557918_s_at","0.462021620040703","0.648498563670196",0.73342343079646
"4485","213703_at","-0.463784156382275","0.648638603243288",0.733432446408551
"8691","230380_at","0.463130890829373","0.648642962509199",0.733432446408551
"5266","218340_s_at","-0.460480051082435","0.649512625206922",0.734261354875915
"6465","223218_s_at","-0.462270592114578","0.649471471561219",0.734261354875915
"4052","212406_s_at","-0.457489478286406","0.650503321444314",0.735304006746138
"4621","214149_s_at","-0.461381966640775","0.650687273730302",0.735434622847494
"8937","231880_at","-0.459939026554166","0.650986041966774",0.735663541834033
"9888","238774_at","-0.457668700297534","0.651026655557182",0.735663541834033
"10731","91826_at","-0.462094398993058","0.651120172576824",0.73569189738819
"9205","233878_s_at","0.458723953256666","0.651491907133304",0.736034568193473
"5091","217234_s_at","0.459775815739963","0.651673790175537",0.736162701404431
"4793","214911_s_at","-0.459879817369857","0.65178230963992",0.736207941301441
"7227","226098_at","-0.458144640753277","0.652089438288694",0.736477483243701
"10582","244482_at","-0.457835998031566","0.652775958430414",0.737175412776369
"7304","226321_at","-0.455193463496842","0.653067526039291",0.737427225370138
"10127","240600_at","-0.457227476600188","0.653644322835988",0.738001024796025
"6473","223241_at","-0.453548661465335","0.653759285954372",0.7380533224046
"4252","213038_at","-0.455014661003898","0.654013547320168",0.738262851526136
"3177","209129_at","0.45423952971729","0.65413127860841",0.738318235103677
"3311","209500_x_at","0.452521456931758","0.654299790741048",0.738430917397685
"433","1558217_at","0.453356458408718","0.654658312310318",0.738757994748168
"1580","203637_s_at","0.456305416658464","0.65475500414169",0.73878956916061
"9760","237849_at","-0.453257192399716","0.655222222744474",0.73923917512577
"4794","214916_x_at","-0.451060681577537","0.655707622298064",0.739709196826019
"9910","238900_at","-0.454561677515069","0.656216354838701",0.740205439280918
"9499","235693_at","-0.449232783322606","0.656934966647128",0.740938294491757
"7230","226104_at","0.449827376175015","0.657079703749164",0.741023806871304
"504","1559826_a_at","-0.449517906830882","0.657810738200946",0.741770430743217
"2775","206765_at","0.449178255118531","0.65793485708866",0.741832590542919
"1331","202909_at","-0.44622187982713","0.658635777472312",0.742545022479008
"1377","203021_at","0.449117920013422","0.658914132522585",0.742755282539474
"7477","226742_at","0.44965567921888","0.659188381801971",0.742755282539474
"8765","230710_at","0.447124429455594","0.659089399898836",0.742755282539474
"9085","232617_at","-0.446812655507747","0.659236761651246",0.742755282539474
"10163","241412_at","0.445675868258978","0.659023872091711",0.742755282539474
"10211","241869_at","0.448089855645816","0.65918185170281",0.742755282539474
"818","201286_at","-0.449489913581049","0.659516624084828",0.742914902269258
"2871","207265_s_at","0.446146346804244","0.659514432346328",0.742914902269258
"8243","228778_at","0.447792349398333","0.65986564406984",0.743230191183629
"9609","236265_at","-0.44436253708887","0.660179877623883",0.743506236955273
"293","1555950_a_at","-0.446314146923046","0.66036017401998",0.74363139830989
"6627","223773_s_at","-0.444849385030048","0.661468088583081",0.744723024968093
"9721","237136_at","0.444573961007857","0.661466513425575",0.744723024968093
"7452","226665_at","-0.443619770325805","0.66180368179437",0.745022844377873
"10285","242310_at","-0.444512546951002","0.661891412839422",0.745043600382063
"142","1554251_at","-0.445803635068072","0.662060863103128",0.745047206835884
"2651","206261_at","0.441165333469806","0.662073627479049",0.745047206835884
"4548","213921_at","-0.444681404014693","0.662102498262358",0.745047206835884
"8579","229949_at","0.440765538108981","0.662455801389931",0.745366761882015
"2235","205140_at","0.442502750013161","0.662607261044249",0.745459168227243
"8087","228346_at","-0.439670499424651","0.663110986919333",0.745869790915019
"10079","240044_x_at","0.441369566677982","0.66310124406893",0.745869790915019
"1655","203815_at","0.441697833150366","0.663290324759974",0.745993469855569
"6375","222830_at","0.440821070367688","0.663993155973268",0.746705827112706
"8878","231502_at","-0.441833697548703","0.664500954301429",0.747198730459001
"7803","227556_at","0.439889315188451","0.66458378467431",0.747203747727567
"10372","242759_at","-0.439233078245115","0.664644405065704",0.747203747727567
"4474","213674_x_at","0.437229860706425","0.665299914550555",0.747862486277843
"406","1557828_a_at","-0.437500823153944","0.666200086411658",0.748796082908023
"10549","244187_at","0.437503293385178","0.666540310679897",0.749100179829649
"8267","228869_at","-0.434702789919219","0.666744876031591",0.749251767045534
"8145","228497_at","-0.435815619530781","0.667375904723449",0.749882508891893
"1891","204373_s_at","-0.433697450722036","0.667607515083839",0.750064368044037
"281","1555867_at","-0.434822203580997","0.667693733860856",0.750082857222017
"125","1554029_a_at","0.433514561863624","0.667876293363387",0.750131192546029
"6111","221728_x_at","0.434696623057128","0.667811179904227",0.750131192546029
"9717","237064_x_at","0.433114319186184","0.667964005739102",0.750151346324089
"3072","208662_s_at","-0.433014587318821","0.668182862568253",0.750318761183692
"343","1556568_a_at","-0.434663936748372","0.668315658290211",0.750389511062693
"5528","219159_s_at","-0.435373738294232","0.668406790281876",0.750413470722641
"6686","224321_at","0.431407472486392","0.669968672408767",0.75200993483026
"7922","227894_at","0.432607019976527","0.669949406280899",0.75200993483026
"1024","201925_s_at","-0.431373832228252","0.670543351659848",0.752576421403621
"6632","223798_at","-0.432145916155711","0.670919979183762",0.752920531905209
"8684","230352_at","0.430406600444207","0.671476874672494",0.7534668499769
"9908","238886_at","0.428576212073021","0.672533703197576",0.754573972323942
"927","201646_at","-0.427046569530494","0.67276105749844",0.754750301567532
"9872","238699_s_at","0.428370186366183","0.672841180740191",0.754761437174599
"4212","212942_s_at","-0.426878076430801","0.673157520237435",0.755037519047872
"2667","206316_s_at","0.427987486577488","0.673530025489983",0.755297750737202
"9149","233300_at","-0.427284629447162","0.673480714641844",0.755297750737202
"7202","226031_at","0.425280864717744","0.673858503709905",0.755587301271133
"1642","203788_s_at","-0.426511775970592","0.674039755688607",0.755711726085913
"2333","205376_at","-0.426528484715456","0.674565632428831",0.756064805574355
"7083","225703_at","0.424799327090512","0.674549221777572",0.756064805574355
"8063","228290_at","-0.423853509237895","0.674427841764924",0.756064805574355
"3647","210610_at","0.426267917824729","0.674972883799473",0.756363569214376
"5230","218182_s_at","-0.426487237010427","0.674946064429355",0.756363569214376
"9923","238949_at","-0.427422907554581","0.675103545423811",0.756431150520719
"6977","225362_at","-0.423186034582249","0.67520775207469",0.756469078910812
"5120","217465_at","-0.424694250898016","0.675444214998499",0.756655157289421
"10279","242273_at","-0.42432284703638","0.675575752423263",0.756723668096148
"2830","207057_at","-0.422108718007082","0.67600425116311",0.757045902354521
"5411","218823_s_at","-0.424174411261405","0.67594055261011",0.757045902354521
"3730","211002_s_at","-0.426066409726275","0.676258863870227",0.757202960078858
"7870","227740_at","-0.423221043760321","0.676285344646324",0.757202960078858
"8417","229429_x_at","-0.422261107213333","0.676597068054648",0.757473102428527
"7174","225954_s_at","-0.423076488521825","0.676705685812455",0.757515828615879
"7799","227545_at","0.421145842415568","0.676841177709306",0.757588626143083
"4675","214382_at","0.422977306383436","0.676921591221553",0.757599765672337
"356","1556821_x_at","-0.420935123633052","0.67748319190116",0.758149383776152
"420","1558045_a_at","-0.421935037912756","0.678050554114097",0.758619156738212
"1946","204490_s_at","-0.419982723826353","0.677976716267902",0.758619156738212
"9766","238010_at","0.421792687242919","0.678114649870811",0.758619156738212
"9530","235819_at","0.422780927710754","0.678327235291321",0.758778030987545
"1763","204076_at","-0.420792350606948","0.678590437385062",0.758993486192051
"383","1557384_at","-0.419214567123305","0.678748252896535",0.759091035484038
"5634","219477_s_at","0.418350273221238","0.678826660984087",0.759099766916371
"2780","206785_s_at","-0.420408840918614","0.679039706456949",0.759259039499284
"9387","235302_at","-0.418818117612534","0.679219951416144",0.759381607323113
"4867","215287_at","0.418636077677119","0.679440199441943",0.759473444129488
"10681","40837_at","0.418590516365139","0.679443364869935",0.759473444129488
"4678","214395_x_at","0.418162882327144","0.679883146462047",0.759860923519063
"5419","218848_at","0.418389511069656","0.679931356508269",0.759860923519063
"1154","202380_s_at","-0.420387395286279","0.680055466245798",0.759920637401249
"598","1566968_at","-0.418318007983323","0.68041172771715",0.760188159145126
"9421","235425_at","0.417921482668781","0.680436276377669",0.760188159145126
"5510","219117_s_at","0.415225063439872","0.681042177400452",0.760716536841954
"10344","242616_at","-0.419504662724612","0.681050723924912",0.760716536841954
"9358","235201_at","-0.41582154987301","0.68179372259404",0.761467342404811
"7407","226561_at","0.41599478616702","0.681935621017089",0.761546717612769
"1491","203387_s_at","-0.41454843705577","0.682440262490135",0.762031124965618
"10290","242332_at","-0.418224037495686","0.682799741246197",0.762353355958371
"6924","225223_at","-0.413433826222094","0.683166208989794",0.762683322506309
"7551","226913_s_at","0.412919501518722","0.683639510627981",0.763132476980072
"4704","214500_at","-0.410862386286253","0.683955123469647",0.763326291005361
"5198","218000_s_at","-0.414266417476436","0.683911965265893",0.763326291005361
"6302","222608_s_at","0.410548256515211","0.68522350100341",0.764503796076441
"9264","234792_x_at","-0.411883577342605","0.685178526661405",0.764503796076441
"10673","39549_at","0.411430644974059","0.685099698448427",0.764503796076441
"5854","220106_at","0.412529662853194","0.685458610422448",0.764686758587068
"2761","206700_s_at","-0.410363819903832","0.685590465701476",0.764754506403389
"2080","204791_at","-0.411123734723437","0.68567112964882",0.764765143774286
"8336","229119_s_at","0.410452820639263","0.685886971380236",0.764926534206026
"1498","203407_at","-0.408351057791933","0.686177604948504",0.765012609747648
"6584","223608_at","-0.408057462384559","0.686075574568569",0.765012609747648
"10224","241937_s_at","0.409014346362065","0.686120576359527",0.765012609747648
"8676","230318_at","0.410734578465456","0.687173898979367",0.766043935907325
"3111","208873_s_at","0.409707654098843","0.687452295435154",0.766274837292015
"5040","216829_at","-0.407463177744179","0.687971400295426",0.76677397076567
"10412","242967_at","-0.408319793004475","0.688266367072082",0.767023215045504
"653","1569607_s_at","0.405231954166448","0.68850549536867",0.767210186154414
